Fecha;Tipo Producto;Exportaciones Tm
2019-04;OTRAS GASOLINAS;242694
2019-04;FUELÓLEO  BIA;34239
2019-04;OTROS FUELÓLEOS;318280
2019-04;QUEROSENO AVIACIÓN;17266
2019-04;OTROS QUEROSENOS;27
2019-04;GLP;14987
2019-05;BIODIESEL;261691
2019-05;GASÓLEO A;392434
2019-05;GASÓLEO B;2365
2019-05;GASÓLEO C;5579
2019-05;OTROS GASOLEOS;142047
2019-05;BIOETANOL;14151
2019-05;GASOLINA  AUTO. S/PB 95 I.O.;279172
2019-05;GASOLINA  AUTO. S/PB 98 I.O.;1660
2019-05;OTRAS GASOLINAS;146757
2019-05;FUELÓLEO  BIA;52011
2019-05;OTROS FUELÓLEOS;234210
2019-05;QUEROSENO AVIACIÓN;15237
2019-05;OTROS QUEROSENOS;54
2019-05;GLP;28408
2019-06;BIODIESEL;242335
2019-06;GASÓLEO A;321036
2019-06;GASÓLEO B;1600
2019-06;GASÓLEO C;52513
2019-06;OTROS GASOLEOS;61490
2019-06;BIOETANOL;23399
2019-06;GASOLINA  AUTO. S/PB 95 I.O.;427905
2019-06;GASOLINA  AUTO. S/PB 98 I.O.;1915
2019-06;OTRAS GASOLINAS;136142
2019-06;FUELÓLEO  BIA;1332
2019-06;OTROS FUELÓLEOS;234883
2019-06;QUEROSENO AVIACIÓN;15898
2019-06;OTROS QUEROSENOS;54
2019-06;GLP;9788
2019-07;BIODIESEL;192941
2019-07;GASÓLEO A;295663
2019-07;GASÓLEO B;1240
2019-07;GASÓLEO C;77419
2019-07;OTROS GASOLEOS;97868
2019-07;BIOETANOL;16136
2019-07;GASOLINA  AUTO. S/PB 95 I.O.;395933
2019-07;GASOLINA  AUTO. S/PB 98 I.O.;1584
2019-07;OTRAS GASOLINAS;121229
2019-07;FUELÓLEO  BIA;58881
2019-07;OTROS FUELÓLEOS;184143
2019-07;QUEROSENO AVIACIÓN;36731
2019-07;OTROS QUEROSENOS;53
2019-07;GLP;17293
2019-08;BIODIESEL;274079
2019-08;GASÓLEO A;266825
2019-08;GASÓLEO B;973
2019-08;GASÓLEO C;2187
2019-08;OTROS GASOLEOS;176231
2019-08;BIOETANOL;18297
2019-08;GASOLINA  AUTO. S/PB 95 I.O.;226179
2019-08;GASOLINA  AUTO. S/PB 98 I.O.;1285
2019-08;OTRAS GASOLINAS;142318
2019-08;FUELÓLEO  BIA;64581
2019-08;OTROS FUELÓLEOS;210343
2019-08;QUEROSENO AVIACIÓN;17461
2019-08;OTROS QUEROSENOS;27
2019-08;GLP;12144
2019-09;BIODIESEL;258190
2019-09;GASÓLEO A;329224
2019-09;GASÓLEO B;1738
2019-09;GASÓLEO C;48830
2019-09;OTROS GASOLEOS;254169
2019-09;BIOETANOL;18338
2019-09;GASOLINA  AUTO. S/PB 95 I.O.;147970
2019-09;GASOLINA  AUTO. S/PB 98 I.O.;1799
2019-09;OTRAS GASOLINAS;205287
2019-09;FUELÓLEO  BIA;49382
2019-09;OTROS FUELÓLEOS;243730
2019-09;QUEROSENO AVIACIÓN;8662
2019-09;OTROS QUEROSENOS;0
2019-09;GLP;4959
2019-10;BIODIESEL;128339
2019-10;GASÓLEO A;273549
2019-10;GASÓLEO B;2135
2019-10;GASÓLEO C;90044
2019-10;OTROS GASOLEOS;246250
2019-10;BIOETANOL;15194
2019-10;GASOLINA  AUTO. S/PB 95 I.O.;262991
2019-10;GASOLINA  AUTO. S/PB 98 I.O.;641
2019-10;OTRAS GASOLINAS;155708
2019-10;FUELÓLEO  BIA;78752
2019-10;OTROS FUELÓLEOS;164945
2019-10;QUEROSENO AVIACIÓN;30207
2019-10;OTROS QUEROSENOS;27
2019-10;GLP;8486
2019-11;BIODIESEL;140746
2019-11;GASÓLEO A;280163
2019-11;GASÓLEO B;1554
2019-11;GASÓLEO C;41720
2019-11;OTROS GASOLEOS;131946
2019-11;BIOETANOL;21081
2019-11;GASOLINA  AUTO. S/PB 95 I.O.;202823
2019-11;GASOLINA  AUTO. S/PB 98 I.O.;698
2019-11;OTRAS GASOLINAS;130980
2019-11;FUELÓLEO  BIA;126535
2019-11;OTROS FUELÓLEOS;22894
2019-11;QUEROSENO AVIACIÓN;11010
2019-11;OTROS QUEROSENOS;0
2019-11;GLP;7752
2019-12;BIODIESEL;128914
2019-12;GASÓLEO A;369249
2019-12;GASÓLEO B;970
2019-12;GASÓLEO C;27133
2019-12;OTROS GASOLEOS;148132
2019-12;BIOETANOL;21959
2019-12;GASOLINA  AUTO. S/PB 95 I.O.;192683
2019-12;GASOLINA  AUTO. S/PB 98 I.O.;760
2019-12;OTRAS GASOLINAS;157767
2019-12;FUELÓLEO  BIA;33983
2019-12;OTROS FUELÓLEOS;67067
2019-12;QUEROSENO AVIACIÓN;60649
2019-12;OTROS QUEROSENOS;0
2019-12;GLP;5747
2020-01;BIODIESEL;109105
2020-01;GASÓLEO A;256901
2020-01;GASÓLEO B;727
2020-01;GASÓLEO C;13633
2020-01;OTROS GASOLEOS;123319
2020-01;BIOETANOL;14237
2020-01;GASOLINA  AUTO. S/PB 95 I.O.;267895
2020-01;GASOLINA  AUTO. S/PB 98 I.O.;655
2020-01;OTRAS GASOLINAS;227910
2020-01;FUELÓLEO  BIA;138605
2020-01;OTROS FUELÓLEOS;219531
2020-01;QUEROSENO AVIACIÓN;4801
2020-01;OTROS QUEROSENOS;0
2020-01;GLP;6897
2020-02;BIODIESEL;77004
2020-02;GASÓLEO A;211448
2020-02;GASÓLEO B;891
2020-02;GASÓLEO C;31781
2020-02;OTROS GASOLEOS;181390
2020-02;BIOETANOL;20507
2020-02;GASOLINA  AUTO. S/PB 95 I.O.;160225
2020-02;GASOLINA  AUTO. S/PB 98 I.O.;592
2020-02;OTRAS GASOLINAS;136281
2020-02;FUELÓLEO  BIA;94554
2020-02;OTROS FUELÓLEOS;287374
2020-02;QUEROSENO AVIACIÓN;79277
2020-02;OTROS QUEROSENOS;0
2020-02;GLP;4883
2020-03;BIODIESEL;151669
2020-03;GASÓLEO A;311264
2020-03;GASÓLEO B;808
2020-03;GASÓLEO C;50978
2020-03;OTROS GASOLEOS;71175
2020-03;BIOETANOL;14225
2020-03;GASOLINA  AUTO. S/PB 95 I.O.;193898
2020-03;GASOLINA  AUTO. S/PB 98 I.O.;457
2020-03;OTRAS GASOLINAS;126043
2020-03;FUELÓLEO  BIA;41848
2020-03;OTROS FUELÓLEOS;140870
2020-03;QUEROSENO AVIACIÓN;64911
2020-03;OTROS QUEROSENOS;54
2020-03;GLP;7793
2020-04;BIODIESEL;111479
2020-04;GASÓLEO A;630315
2020-04;GASÓLEO B;685
2020-04;GASÓLEO C;34951
2020-04;OTROS GASOLEOS;202987
2020-04;BIOETANOL;13402
2020-04;GASOLINA  AUTO. S/PB 95 I.O.;198194
2020-04;GASOLINA  AUTO. S/PB 98 I.O.;242
2020-04;OTRAS GASOLINAS;256604
2020-04;FUELÓLEO  BIA;30930
2020-04;OTROS FUELÓLEOS;170947
2020-04;QUEROSENO AVIACIÓN;35977
2020-04;OTROS QUEROSENOS;27
2020-04;GLP;9119
2020-05;BIODIESEL;129312
2020-05;GASÓLEO A;566856
2020-05;GASÓLEO B;1303
2020-05;GASÓLEO C;77453
2020-05;OTROS GASOLEOS;240880
2020-05;BIOETANOL;23083
2020-05;GASOLINA  AUTO. S/PB 95 I.O.;240246
2020-05;GASOLINA  AUTO. S/PB 98 I.O.;4174
2020-05;OTRAS GASOLINAS;200336
2020-05;FUELÓLEO  BIA;34276
2020-05;OTROS FUELÓLEOS;171221
2020-05;QUEROSENO AVIACIÓN;17388
2020-05;OTROS QUEROSENOS;81
2020-05;GLP;9083
2020-06;BIODIESEL;254131
2020-06;GASÓLEO A;472710
2020-06;GASÓLEO B;550
2020-06;GASÓLEO C;96151
2020-06;OTROS GASOLEOS;210871
2020-06;BIOETANOL;18960
2020-06;GASOLINA  AUTO. S/PB 95 I.O.;298086
2020-06;GASOLINA  AUTO. S/PB 98 I.O.;6383
2020-06;OTRAS GASOLINAS;144258
2020-06;FUELÓLEO  BIA;825
2020-06;OTROS FUELÓLEOS;75406
2020-06;QUEROSENO AVIACIÓN;86948
2020-06;OTROS QUEROSENOS;53
2020-06;GLP;10323
2020-07;BIODIESEL;176157
2020-07;GASÓLEO A;364659
2020-07;GASÓLEO B;796
2020-07;GASÓLEO C;2126
2020-07;OTROS GASOLEOS;99844
2020-07;BIOETANOL;26308
2020-07;GASOLINA  AUTO. S/PB 95 I.O.;219523
2020-07;GASOLINA  AUTO. S/PB 98 I.O.;9113
2020-07;OTRAS GASOLINAS;100300
2020-07;FUELÓLEO  BIA;1343
2020-07;OTROS FUELÓLEOS;122154
2020-07;QUEROSENO AVIACIÓN;69592
2020-07;OTROS QUEROSENOS;53
2020-07;GLP;18870
2020-08;BIODIESEL;250599
2020-08;GASÓLEO A;452626
2020-08;GASÓLEO B;422
2020-08;GASÓLEO C;43715
2020-08;OTROS GASOLEOS;196726
2020-08;BIOETANOL;24588
2020-08;GASOLINA  AUTO. S/PB 95 I.O.;97614
2020-08;GASOLINA  AUTO. S/PB 98 I.O.;13330
2020-08;OTRAS GASOLINAS;68524
2020-08;FUELÓLEO  BIA;1801
2020-08;OTROS FUELÓLEOS;190042
2020-08;QUEROSENO AVIACIÓN;5160
2020-08;OTROS QUEROSENOS;26
2020-08;GLP;12280
2020-09;BIODIESEL;207101
2020-09;GASÓLEO A;309156
2020-09;GASÓLEO B;589
2020-09;GASÓLEO C;48435
2020-09;OTROS GASOLEOS;164848
2020-09;BIOETANOL;15539
2020-09;GASOLINA  AUTO. S/PB 95 I.O.;134295
2020-09;GASOLINA  AUTO. S/PB 98 I.O.;5717
2020-09;OTRAS GASOLINAS;109065
2020-09;FUELÓLEO  BIA;15087
2020-09;OTROS FUELÓLEOS;167245
2020-09;QUEROSENO AVIACIÓN;50426
2020-09;OTROS QUEROSENOS;0
2020-09;GLP;6672
2020-10;BIODIESEL;168433
2020-10;GASÓLEO A;407486
2020-10;GASÓLEO B;570
2020-10;GASÓLEO C;22696
2020-10;OTROS GASOLEOS;144772
2020-10;BIOETANOL;20401
2020-10;GASOLINA  AUTO. S/PB 95 I.O.;211030
2020-10;GASOLINA  AUTO. S/PB 98 I.O.;1061
2020-10;OTRAS GASOLINAS;28614
2020-10;FUELÓLEO  BIA;34409
2020-10;OTROS FUELÓLEOS;168055
2020-10;QUEROSENO AVIACIÓN;40950
2020-10;OTROS QUEROSENOS;0
2020-10;GLP;9329
2020-11;BIODIESEL;171059
2020-11;GASÓLEO A;274830
2020-11;GASÓLEO B;756
2020-11;GASÓLEO C;22799
2020-11;OTROS GASOLEOS;218505
2020-11;BIOETANOL;17297
2020-11;GASOLINA  AUTO. S/PB 95 I.O.;263381
2020-11;GASOLINA  AUTO. S/PB 98 I.O.;11198
2020-11;OTRAS GASOLINAS;124538
2020-11;FUELÓLEO  BIA;1525
2020-11;OTROS FUELÓLEOS;134857
2020-11;QUEROSENO AVIACIÓN;12590
2020-11;OTROS QUEROSENOS;0
2020-11;GLP;5386
2020-12;BIODIESEL;136787
2020-12;GASÓLEO A;501607
2020-12;GASÓLEO B;1140
2020-12;GASÓLEO C;54898
2020-12;OTROS GASOLEOS;242391
2020-12;BIOETANOL;21478
2020-12;GASOLINA  AUTO. S/PB 95 I.O.;291888
2020-12;GASOLINA  AUTO. S/PB 98 I.O.;6262
2020-12;OTRAS GASOLINAS;195493
2020-12;FUELÓLEO  BIA;33763
2020-12;OTROS FUELÓLEOS;159641
2020-12;QUEROSENO AVIACIÓN;14123
2020-12;OTROS QUEROSENOS;0
2020-12;GLP;5573
2021-01;BIODIESEL;209742
2021-01;GASÓLEO A;348768
2021-01;GASÓLEO B;702
2021-01;GASÓLEO C;10305
2021-01;OTROS GASOLEOS;90753
2021-01;BIOETANOL;9952
2021-01;GASOLINA  AUTO. S/PB 95 I.O.;149960
2021-01;GASOLINA  AUTO. S/PB 98 I.O.;413
2021-01;OTRAS GASOLINAS;169608
2021-01;FUELÓLEO  BIA;1221
2021-01;OTROS FUELÓLEOS;70549
2021-01;QUEROSENO AVIACIÓN;58405
2021-01;OTROS QUEROSENOS;0
2021-01;GLP;6509
2021-02;BIODIESEL;130197
2021-02;GASÓLEO A;263007
2021-02;GASÓLEO B;718
2021-02;GASÓLEO C;5130
2021-02;OTROS GASOLEOS;88902
2021-02;BIOETANOL;16485
2021-02;GASOLINA  AUTO. S/PB 95 I.O.;119875
2021-02;GASOLINA  AUTO. S/PB 98 I.O.;793
2021-02;OTRAS GASOLINAS;172571
2021-02;FUELÓLEO  BIA;7682
2021-02;OTROS FUELÓLEOS;148904
2021-02;QUEROSENO AVIACIÓN;72920
2021-02;OTROS QUEROSENOS;0
2021-02;GLP;6195
2021-03;BIODIESEL;191506
2021-03;GASÓLEO A;462851
2021-03;GASÓLEO B;755
2021-03;GASÓLEO C;10970
2021-03;OTROS GASOLEOS;225333
2021-03;BIOETANOL;26699
2021-03;GASOLINA  AUTO. S/PB 95 I.O.;260161
2021-03;GASOLINA  AUTO. S/PB 98 I.O.;628
2021-03;OTRAS GASOLINAS;340206
2021-03;FUELÓLEO  BIA;1180
2021-03;OTROS FUELÓLEOS;184000
2021-03;QUEROSENO AVIACIÓN;49886
2021-03;OTROS QUEROSENOS;27
2021-03;GLP;4844
2021-04;BIODIESEL;124855
2021-04;GASÓLEO A;257753
2021-04;GASÓLEO B;1338
2021-04;GASÓLEO C;3652
2021-04;OTROS GASOLEOS;108215
2021-04;BIOETANOL;22690
2021-04;GASOLINA  AUTO. S/PB 95 I.O.;221599
2021-04;GASOLINA  AUTO. S/PB 98 I.O.;3898
2021-04;OTRAS GASOLINAS;78292
2021-04;FUELÓLEO  BIA;1154
2021-04;OTROS FUELÓLEOS;71159
2021-04;QUEROSENO AVIACIÓN;8768
2021-04;OTROS QUEROSENOS;27
2021-04;GLP;8304
2021-05;BIODIESEL;207930
2021-05;GASÓLEO A;252749
2021-05;GASÓLEO B;997
2021-05;GASÓLEO C;3093
2021-05;OTROS GASOLEOS;101007
2021-05;BIOETANOL;25904
2021-05;GASOLINA  AUTO. S/PB 95 I.O.;217476
2021-05;GASOLINA  AUTO. S/PB 98 I.O.;5963
2021-05;OTRAS GASOLINAS;166678
2021-05;FUELÓLEO  BIA;942
2021-05;OTROS FUELÓLEOS;300881
2021-05;QUEROSENO AVIACIÓN;13646
2021-05;OTROS QUEROSENOS;0
2021-05;GLP;10952
2021-06;BIODIESEL;307960
2021-06;GASÓLEO A;370471
2021-06;GASÓLEO B;1071
2021-06;GASÓLEO C;0
2021-06;OTROS GASOLEOS;230151
2021-06;BIOETANOL;15560
2021-06;GASOLINA  AUTO. S/PB 95 I.O.;193528
2021-06;GASOLINA  AUTO. S/PB 98 I.O.;1566
2021-06;OTRAS GASOLINAS;157211
2021-06;FUELÓLEO  BIA;46176
2021-06;OTROS FUELÓLEOS;128494
2021-06;QUEROSENO AVIACIÓN;67939
2021-06;OTROS QUEROSENOS;53
2021-06;GLP;7632
2021-07;BIODIESEL;204956
2021-07;GASÓLEO A;500758
2021-07;GASÓLEO B;1608
2021-07;GASÓLEO C;5454
2021-07;OTROS GASOLEOS;118535
2021-07;BIOETANOL;18610
2021-07;GASOLINA  AUTO. S/PB 95 I.O.;218345
2021-07;GASOLINA  AUTO. S/PB 98 I.O.;4734
2021-07;OTRAS GASOLINAS;161853
2021-07;FUELÓLEO  BIA;1139
2021-07;OTROS FUELÓLEOS;270014
2021-07;QUEROSENO AVIACIÓN;72566
2021-07;OTROS QUEROSENOS;53
2021-07;GLP;12539
2021-08;BIODIESEL;249657
2021-08;GASÓLEO A;343527
2021-08;GASÓLEO B;1312
2021-08;GASÓLEO C;7002
2021-08;OTROS GASOLEOS;257520
2021-08;BIOETANOL;16729
2021-08;GASOLINA  AUTO. S/PB 95 I.O.;250164
2021-08;GASOLINA  AUTO. S/PB 98 I.O.;4214
2021-08;OTRAS GASOLINAS;150844
2021-08;FUELÓLEO  BIA;14968
2021-08;OTROS FUELÓLEOS;87231
2021-08;QUEROSENO AVIACIÓN;149466
2021-08;OTROS QUEROSENOS;0
2021-08;GLP;23174
2021-09;BIODIESEL;257990
2021-09;GASÓLEO A;431985
2021-09;GASÓLEO B;1561
2021-09;GASÓLEO C;18086
2021-09;OTROS GASOLEOS;176143
2021-09;BIOETANOL;15209
2021-09;GASOLINA  AUTO. S/PB 95 I.O.;152279
2021-09;GASOLINA  AUTO. S/PB 98 I.O.;843
2021-09;OTRAS GASOLINAS;159231
2021-09;FUELÓLEO  BIA;1203
2021-09;OTROS FUELÓLEOS;294712
2021-09;QUEROSENO AVIACIÓN;209206
2021-09;OTROS QUEROSENOS;27
2021-09;GLP;15507
2021-10;BIODIESEL;260232
2021-10;GASÓLEO A;339833
2021-10;GASÓLEO B;1960
2021-10;GASÓLEO C;31247
2021-10;OTROS GASOLEOS;241396
2021-10;BIOETANOL;20815
2021-10;GASOLINA  AUTO. S/PB 95 I.O.;220535
2021-10;GASOLINA  AUTO. S/PB 98 I.O.;2876
2021-10;OTRAS GASOLINAS;183545
2021-10;FUELÓLEO  BIA;1241
2021-10;OTROS FUELÓLEOS;148823
2021-10;QUEROSENO AVIACIÓN;55820
2021-10;OTROS QUEROSENOS;0
2021-10;GLP;6914
2021-11;BIODIESEL;207525
2021-11;GASÓLEO A;273911
2021-11;GASÓLEO B;3409
2021-11;GASÓLEO C;17210
2021-11;OTROS GASOLEOS;195376
2021-11;BIOETANOL;15133
2021-11;GASOLINA  AUTO. S/PB 95 I.O.;208228
2021-11;GASOLINA  AUTO. S/PB 98 I.O.;1095
2021-11;OTRAS GASOLINAS;131333
2021-11;FUELÓLEO  BIA;1313
2021-11;OTROS FUELÓLEOS;195226
2021-11;QUEROSENO AVIACIÓN;12396
2021-11;OTROS QUEROSENOS;0
2021-11;GLP;6083
2021-12;BIODIESEL;229736
2021-12;GASÓLEO A;363263
2021-12;GASÓLEO B;3191
2021-12;GASÓLEO C;30744
2021-12;OTROS GASOLEOS;225897
2021-12;BIOETANOL;23469
2021-12;GASOLINA  AUTO. S/PB 95 I.O.;224583
2021-12;GASOLINA  AUTO. S/PB 98 I.O.;723
2021-12;OTRAS GASOLINAS;251938
2021-12;FUELÓLEO  BIA;16259
2021-12;OTROS FUELÓLEOS;162320
2021-12;QUEROSENO AVIACIÓN;46341
2021-12;OTROS QUEROSENOS;27
2021-12;GLP;5966
2022-01;BIODIESEL;176229
2022-01;GASÓLEO A;311756
2022-01;GASÓLEO B;1662
2022-01;GASÓLEO C;6512
2022-01;OTROS GASOLEOS;183734
2022-01;BIOETANOL;17322
2022-01;GASOLINA  AUTO. S/PB 95 I.O.;203700
2022-01;GASOLINA  AUTO. S/PB 98 I.O.;999
2022-01;OTRAS GASOLINAS;113029
2022-01;FUELÓLEO  BIA;2061
2022-01;OTROS FUELÓLEOS;190660
2022-01;QUEROSENO AVIACIÓN;17418
2022-01;OTROS QUEROSENOS;0
2022-01;GLP;6078
2022-02;BIODIESEL;179391
2022-02;GASÓLEO A;273555
2022-02;GASÓLEO B;12193
2022-02;GASÓLEO C;6935
2022-02;OTROS GASOLEOS;104609
2022-02;BIOETANOL;13403
2022-02;GASOLINA  AUTO. S/PB 95 I.O.;221605
2022-02;GASOLINA  AUTO. S/PB 98 I.O.;1126
2022-02;OTRAS GASOLINAS;142128
2022-02;FUELÓLEO  BIA;2151
2022-02;OTROS FUELÓLEOS;249006
2022-02;QUEROSENO AVIACIÓN;9230
2022-02;OTROS QUEROSENOS;0
2022-02;GLP;6126
2022-03;BIODIESEL;168366
2022-03;GASÓLEO A;204591
2022-03;GASÓLEO B;10518
2022-03;GASÓLEO C;2086
2022-03;OTROS GASOLEOS;193987
2022-03;BIOETANOL;18381
2022-03;GASOLINA  AUTO. S/PB 95 I.O.;253711
2022-03;GASOLINA  AUTO. S/PB 98 I.O.;1118
2022-03;OTRAS GASOLINAS;95152
2022-03;FUELÓLEO  BIA;1927
2022-03;OTROS FUELÓLEOS;376075
2022-03;QUEROSENO AVIACIÓN;45441
2022-03;OTROS QUEROSENOS;0
2022-03;GLP;10898
2022-04;BIODIESEL;258333
2022-04;GASÓLEO A;293639
2022-04;GASÓLEO B;5087
2022-04;GASÓLEO C;6778
2022-04;OTROS GASOLEOS;80946
2022-04;BIOETANOL;10721
2022-04;GASOLINA  AUTO. S/PB 95 I.O.;197641
2022-04;GASOLINA  AUTO. S/PB 98 I.O.;3882
2022-04;OTRAS GASOLINAS;125956
2022-04;FUELÓLEO  BIA;1224
2022-04;OTROS FUELÓLEOS;242885
2022-04;QUEROSENO AVIACIÓN;18614
2022-04;OTROS QUEROSENOS;0
2022-04;GLP;7462
2022-05;BIODIESEL;179691
2022-05;GASÓLEO A;183106
2022-05;GASÓLEO B;3976
2022-05;GASÓLEO C;2234
2022-05;OTROS GASOLEOS;58544
2022-05;BIOETANOL;24695
2022-05;GASOLINA  AUTO. S/PB 95 I.O.;285062
2022-05;GASOLINA  AUTO. S/PB 98 I.O.;2152
2022-05;OTRAS GASOLINAS;128554
2022-05;FUELÓLEO  BIA;2201
2022-05;OTROS FUELÓLEOS;152056
2022-05;QUEROSENO AVIACIÓN;24955
2022-05;OTROS QUEROSENOS;26
2022-05;GLP;5515
2022-06;BIODIESEL;177246
2022-06;GASÓLEO A;306867
2022-06;GASÓLEO B;2391
2022-06;GASÓLEO C;19273
2022-06;OTROS GASOLEOS;114116
2022-06;BIOETANOL;25223
2022-06;GASOLINA  AUTO. S/PB 95 I.O.;251456
2022-06;GASOLINA  AUTO. S/PB 98 I.O.;973
2022-06;OTRAS GASOLINAS;137601
2022-06;FUELÓLEO  BIA;2475
2022-06;OTROS FUELÓLEOS;136907
2022-06;QUEROSENO AVIACIÓN;67441
2022-06;OTROS QUEROSENOS;34
2022-06;GLP;4911
2022-07;BIODIESEL;209748
2022-07;GASÓLEO A;294832
2022-07;GASÓLEO B;1278
2022-07;GASÓLEO C;16932
2022-07;OTROS GASOLEOS;98589
2022-07;BIOETANOL;27162
2022-07;GASOLINA  AUTO. S/PB 95 I.O.;223837
2022-07;GASOLINA  AUTO. S/PB 98 I.O.;2989
2022-07;OTRAS GASOLINAS;169237
2022-07;FUELÓLEO  BIA;2468
2022-07;OTROS FUELÓLEOS;116981
2022-07;QUEROSENO AVIACIÓN;29890
2022-07;OTROS QUEROSENOS;26
2022-07;GLP;9562
2022-08;BIODIESEL;218782
2022-08;GASÓLEO A;316113
2022-08;GASÓLEO B;1473
2022-08;GASÓLEO C;6392
2022-08;OTROS GASOLEOS;100206
2022-08;BIOETANOL;20083
2022-08;GASOLINA  AUTO. S/PB 95 I.O.;169491
2022-08;GASOLINA  AUTO. S/PB 98 I.O.;3388
2022-08;OTRAS GASOLINAS;104697
2022-08;FUELÓLEO  BIA;2249
2022-08;OTROS FUELÓLEOS;139547
2022-08;QUEROSENO AVIACIÓN;37513
2022-08;OTROS QUEROSENOS;26
2022-08;GLP;12156
2022-09;BIODIESEL;202027
2022-09;GASÓLEO A;201955
2022-09;GASÓLEO B;2175
2022-09;GASÓLEO C;14713
2022-09;OTROS GASOLEOS;140187
2022-09;BIOETANOL;3811
2022-09;GASOLINA  AUTO. S/PB 95 I.O.;220428
2022-09;GASOLINA  AUTO. S/PB 98 I.O.;3394
2022-09;OTRAS GASOLINAS;61236
2022-09;FUELÓLEO  BIA;4025
2022-09;OTROS FUELÓLEOS;43977
2022-09;QUEROSENO AVIACIÓN;23969
2022-09;OTROS QUEROSENOS;0
2022-09;GLP;5132
2022-10;BIODIESEL;169452
2022-10;GASÓLEO A;216971
2022-10;GASÓLEO B;3192
2022-10;GASÓLEO C;58216
2022-10;OTROS GASOLEOS;128568
2022-10;BIOETANOL;3911
2022-10;GASOLINA  AUTO. S/PB 95 I.O.;175673
2022-10;GASOLINA  AUTO. S/PB 98 I.O.;5511
2022-10;OTRAS GASOLINAS;86833
2022-10;FUELÓLEO  BIA;4697
2022-10;OTROS FUELÓLEOS;175405
2022-10;QUEROSENO AVIACIÓN;54534
2022-10;OTROS QUEROSENOS;53
2022-10;GLP;10013
2022-11;BIODIESEL;166017
2022-11;GASÓLEO A;185308
2022-11;GASÓLEO B;3626
2022-11;GASÓLEO C;16261
2022-11;OTROS GASOLEOS;153984
2022-11;BIOETANOL;16306
2022-11;GASOLINA  AUTO. S/PB 95 I.O.;186793
2022-11;GASOLINA  AUTO. S/PB 98 I.O.;4978
2022-11;OTRAS GASOLINAS;88076
2022-11;FUELÓLEO  BIA;3868
2022-11;OTROS FUELÓLEOS;103055
2022-11;QUEROSENO AVIACIÓN;21947
2022-11;OTROS QUEROSENOS;0
2022-11;GLP;12252
2022-12;BIODIESEL;174038
2022-12;GASÓLEO A;285190
2022-12;GASÓLEO B;1172
2022-12;GASÓLEO C;90266
2022-12;OTROS GASOLEOS;206111
2022-12;BIOETANOL;35295
2022-12;GASOLINA  AUTO. S/PB 95 I.O.;249477
2022-12;GASOLINA  AUTO. S/PB 98 I.O.;3452
2022-12;OTRAS GASOLINAS;103703
2022-12;FUELÓLEO  BIA;38854
2022-12;OTROS FUELÓLEOS;70064
2022-12;QUEROSENO AVIACIÓN;48857
2022-12;OTROS QUEROSENOS;0
2022-12;GLP;9233
2023-01;BIODIESEL;174420
2023-01;GASÓLEO A;253582
2023-01;GASÓLEO B;1564
2023-01;GASÓLEO C;23003
2023-01;OTROS GASOLEOS;90240
2023-01;BIOETANOL;19463
2023-01;GASOLINA  AUTO. S/PB 95 I.O.;195495
2023-01;GASOLINA  AUTO. S/PB 98 I.O.;1235
2023-01;OTRAS GASOLINAS;115759
2023-01;FUELÓLEO  BIA;17964
2023-01;OTROS FUELÓLEOS;199576
2023-01;QUEROSENO AVIACIÓN;30698
2023-01;OTROS QUEROSENOS;0
2023-01;GLP;6508
2023-02;BIODIESEL;119527
2023-02;GASÓLEO A;252092
2023-02;GASÓLEO B;1587
2023-02;GASÓLEO C;5055
2023-02;OTROS GASOLEOS;104095
2023-02;BIOETANOL;18156
2023-02;GASOLINA  AUTO. S/PB 95 I.O.;129387
2023-02;GASOLINA  AUTO. S/PB 98 I.O.;4345
2023-02;OTRAS GASOLINAS;166736
2023-02;FUELÓLEO  BIA;4871
2023-02;OTROS FUELÓLEOS;220809
2023-02;QUEROSENO AVIACIÓN;71443
2023-02;OTROS QUEROSENOS;27
2023-02;GLP;5618
2023-03;BIODIESEL;136351
2023-03;GASÓLEO A;319720
2023-03;GASÓLEO B;2258
2023-03;GASÓLEO C;1657
2023-03;OTROS GASOLEOS;87371
2023-03;BIOETANOL;23735
2023-03;GASOLINA  AUTO. S/PB 95 I.O.;260432
2023-03;GASOLINA  AUTO. S/PB 98 I.O.;11545
2023-03;OTRAS GASOLINAS;126768
2023-03;FUELÓLEO  BIA;4354
2023-03;OTROS FUELÓLEOS;255302
2023-03;QUEROSENO AVIACIÓN;94199
2023-03;OTROS QUEROSENOS;27
2023-03;GLP;6469
2023-04;BIODIESEL;114264
2023-04;GASÓLEO A;372036
2023-04;GASÓLEO B;3979
2023-04;GASÓLEO C;0
2023-04;OTROS GASOLEOS;139759
2023-04;BIOETANOL;27809
2023-04;GASOLINA  AUTO. S/PB 95 I.O.;113401
2023-04;GASOLINA  AUTO. S/PB 98 I.O.;5525
2023-04;OTRAS GASOLINAS;226710
2023-04;FUELÓLEO  BIA;2994
2023-04;OTROS FUELÓLEOS;177139
2023-04;QUEROSENO AVIACIÓN;29761
2023-04;OTROS QUEROSENOS;0
2023-04;GLP;9016
2023-05;BIODIESEL;170675
2023-05;GASÓLEO A;188383
2023-05;GASÓLEO B;6109
2023-05;GASÓLEO C;16360
2023-05;OTROS GASOLEOS;145403
2023-05;BIOETANOL;18462
